cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
11,virtual,0.2294407277208279,0.015241977974451083,0.036665368950527015,0.0519073469249781,0.0519073469249781,0.0011910431048748676,0.001167225417119945,2.3817687754922653e-05,0.0011910431048748676,0.001167225417119945,2.1966800602538164e-08,2.138892029910844e-08,-0.2224991272406477,327.22131874423917,296.15,31.071318744239193,0.0032551469033137437,0.003957994357264738,0.22774598190305734,0.33499999999999996,0.7499755863982253,0.6649736793375244
12,virtual,0.24228600304964232,0.01608180487305986,0.03830941061716985,0.05439121549022971,0.05439121549022971,0.00126279396714485,0.0012393306120611668,2.3463355083683203e-05,0.00126279396714485,0.0012393306120611668,2.2901723251206804e-08,2.2347807201135184e-08,-0.23782483001410656,327.042801659335,296.15,30.89280165933502,0.0035506622878074268,0.004302359896200869,0.22668023473180957,0.33499999999999996,0.7499733700328416,0.6649713893066904
13,virtual,0.25466403158651474,0.016889847740808112,0.039888077611555654,0.05677792535236377,0.05677792535236377,0.0013324320748828431,0.0013093107951716377,2.312127971120545e-05,0.0013324320748828431,0.0013093107951716377,2.3801270744153853e-08,2.326854471315643e-08,-0.22307030485779236,326.87546269675755,296.15,30.725462696757575,0.003846111015619158,0.004644738380349622,0.22565613479164578,0.33499999999999996,0.7499711541673829,0.6649691124897709
14,virtual,0.26663680163265724,0.017669596971835736,0.04140887380129979,0.05907847077313552,0.05907847077313552,0.0014009790354345029,0.0013781888660854948,2.2790169349008087e-05,0.0014009790354345029,0.0013781888660854948,2.4669328139434795e-08,2.4155510934018788e-08,-0.22454116469483726,326.69591618975414,296.15,30.545916189754166,0.004141492497780064,0.00498512411803631,0.22466892401808886,0.33499999999999996,0.7499689388062668,0.6649668489246152
15,virtual,0.2782385834360497,0.01842395552121239,0.042877985669268925,0.06130194119048132,0.06130194119048132,0.0014680218224725054,0.0014455529336320412,2.246888884046422e-05,0.0014680218224725054,0.0014455529336320412,2.5509126624433917e-08,2.501231536496778e-08,-0.22354268681581432,326.533903561037,296.15,30.383903561037016,0.004436806142294358,0.005323588862552242,0.22371474160852647,0.33499999999999996,0.7499667239539329,0.6649645981340642
16,virtual,0.2895090578293491,0.01915536624996392,0.044300580369781246,0.06345594661974517,0.06345594661974517,0.001534004994671014,0.0015118485629044241,2.2156431766589884e-05,0.001534004994671014,0.0015118485629044241,2.6323385262649486e-08,2.5841972801436057e-08,-0.22862101682643735,326.37003648046493,296.15,30.220036480464955,0.004732051361472145,0.005660141549185482,0.22279030934297211,0.33499999999999996,0.7499645096147891,0.6649623600586981
17,virtual,0.30048626537731593,0.019865898774073416,0.04568100853676454,0.06554690731083795,0.06554690731083795,0.0015996272814695607,0.0015777752579983538,2.1852023471206905e-05,0.0015996272814695607,0.0015777752579983538,2.7114407663954625e-08,2.6647021657139923e-08,-0.22405118306858252,326.1895400011732,296.15,30.039540001173236,0.005027227533361156,0.005994790475313039,0.22189284276398183,0.33499999999999996,0.7499622957934999,0.6649601346433394
18,virtual,0.3111804154374198,0.02055735277460634,0.047023028476239674,0.067580381250846,0.067580381250846,0.0016638271502661338,0.0016422720593438852,2.1555090922248605e-05,0.0016638271502661338,0.0016422720593438852,2.7884196980644966e-08,2.7429654757023342e-08,-0.2340334526370276,326.04701850136104,296.15,29.89701850136106,0.005322333823073677,0.0063276124113542664,0.22102002796849304,0.33499999999999996,0.7499600824963271,0.6649579213774647
19,virtual,0.3216288944828989,0.02123126901511275,0.04832984413895224,0.06956111315406499,0.06956111315406499,0.0017277869571760951,0.0017065219008498545,2.1265056326240676e-05,0.0017277869571760951,0.0017065219008498545,2.8634468167373198e-08,2.8191741499465976e-08,-0.2330990114310001,325.87276154609873,296.15,29.722761546098752,0.0056173693806016445,0.006658574849325305,0.22016976857518689,0.33499999999999996,0.7499578697296456,0.6649557204772522
20,virtual,0.33184197108528224,0.021889004783607405,0.04960426359903329,0.0714932683826407,0.0714932683826407,0.0017908927046193244,0.0017699119666534965,2.0980737965827856e-05,0.0017908927046193244,0.0017699119666534965,2.936673195751329e-08,2.8934920310168578e-08,-0.22928188400254634,325.72023196432696,296.15,29.57023196432698,0.005912333366396183,0.006987745616584107,0.21934031993539538,0.33499999999999996,0.7499556574997521,0.6649535314916499
