cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
60,virtual,0.30609811539710563,0.010368391331095558,0.02703484869959199,0.03740324003068755,0.03740324003068755,0.007271918165281332,0.007246885441460891,2.503272382044057e-05,0.007271918165281332,0.007246885441460891,1.6550514625680075e-08,1.5771450825764586e-08,-0.21217082199652962,327.9567351264977,296.15,31.8067351264977,0.056161785813372944,0.06916038801225,0.2335916367946523,0.33499999999999996,0.7495787866063998,0.6645400834197187
61,virtual,0.3098864587335868,0.010480888778993315,0.02726015020367292,0.03774103898266623,0.03774103898266623,0.00735946699025128,0.007334480303636722,2.4986686614558024e-05,0.00735946699025128,0.007334480303636722,1.667596375743952e-08,1.5902870810135843e-08,-0.21252902036170546,327.92549024685565,296.15,31.775490246855668,0.057097249743335965,0.07028506011752711,0.23344217860195793,0.33499999999999996,0.749571770626925,0.6645326043502187
62,virtual,0.31365894001372396,0.010592567706347785,0.027483650284781416,0.0380762179911292,0.0380762179911292,0.007446724825311245,0.007421783751891255,2.4941073419989385e-05,0.007446724825311245,0.007421783751891255,1.6800503601873597e-08,1.603323969383882e-08,-0.22050917964686798,327.90290398495506,296.15,31.752903984955083,0.0580327219708181,0.0714089367039179,0.2332938571018401,0.33499999999999996,0.749564754585219,0.6645251305709191
63,virtual,0.3174131639637494,0.010703445702711126,0.027705391625317825,0.03840883732802895,0.03840883732802895,0.007533496755763564,0.007508601019115519,2.489573664804512e-05,0.007533496755763564,0.007508601019115519,1.692415372423451e-08,1.6162582378852158e-08,-0.22053230786204264,327.8806386444678,296.15,31.73063864446783,0.05896820246613288,0.07253207009048879,0.23314665782599003,0.33499999999999996,0.7495577384815041,0.6645176617338985
64,virtual,0.3211486304871727,0.010813540836900067,0.027925417444910273,0.03873895828181034,0.03873895828181034,0.007619728901836141,0.0075948781910304165,2.4850710805724048e-05,0.007619728901836141,0.0075948781910304165,1.7046934224287038e-08,1.6290924080473734e-08,-0.2205622100013997,327.862112730751,296.15,31.712112730751016,0.05990369110557481,0.07365444429574097,0.23300055770084596,0.33499999999999996,0.7495507223167083,0.6645101979454335
65,virtual,0.3248757783624825,0.01092286831364444,0.028143764847050657,0.0390666331606951,0.0390666331606951,0.007706167466220121,0.007681361536130974,2.4805930089147332e-05,0.007706167466220121,0.007681361536130974,1.7168862012570805e-08,1.6418286445980863e-08,-0.2205820243142672,327.82704740215087,296.15,31.67704740215089,0.06083918790649534,0.07477605049248837,0.23285549114109425,0.33499999999999996,0.7495437060907014,0.6645027392642251
66,virtual,0.32857316137588555,0.011031446601778686,0.028360477087520843,0.03939192368929953,0.03939192368929953,0.007791226708611065,0.007766465236049221,2.4761472561843703e-05,0.007791226708611065,0.007766465236049221,1.7289957635839705e-08,1.6544694711602433e-08,-0.21324514859054727,327.8233099769787,296.15,31.673309976978715,0.06177469294030402,0.07589696881069585,0.23271152362943567,0.33499999999999996,0.7495366898029479,0.6644952851574091
67,virtual,0.3322543592060754,0.01113929093029507,0.028575590605797424,0.0397148815360925,0.0397148815360925,0.007875884854080773,0.007851167677995943,2.4717176084829498e-05,0.007875884854080773,0.007851167677995943,1.7410238032958037e-08,1.6670170137122433e-08,-0.21336551456785113,327.804021976017,296.15,31.65402197601702,0.06271020583869813,0.07701712126802818,0.2325685764123583,0.33499999999999996,0.7495296734562099,0.6644878361435678
68,virtual,0.33591955048335365,0.01124641632347,0.028789141113138923,0.04003555743660892,0.04003555743660892,0.007960139070971305,0.00793546580809224,2.46732628790651e-05,0.007960139070971305,0.00793546580809224,1.7529719915468202e-08,1.679473355742475e-08,-0.22065838497823806,327.78355013688383,296.15,31.633550136883855,0.06364572659580858,0.07813652481910083,0.23242662796934385,0.33499999999999996,0.7495226570505316,0.6644803921099531
69,virtual,0.33956984617613273,0.011352836961578381,0.029001162338382205,0.040353999299960586,0.040353999299960586,0.008044056403854105,0.008019426949174577,2.4629454679528373e-05,0.008044056403854105,0.008019426949174577,1.764841905542012e-08,1.6918404650876283e-08,-0.22068144407596604,327.76263844833886,296.15,31.612638448338885,0.06458125498275535,0.07925517421620043,0.2322856539399996,0.33499999999999996,0.7495156405876294,0.6644729530914625
70,virtual,0.3432026423557204,0.01145856674202229,0.02921168716596483,0.04067025390798712,0.04067025390798712,0.008127430334166774,0.008102844403155812,2.4585931010961612e-05,0.008127430334166774,0.008102844403155812,1.7766350910456744e-08,1.7041202603163045e-08,-0.22070690451095173,327.7431566548905,296.15,31.59315665489055,0.06551679122367204,0.0803731237792249,0.23214564629294304,0.33499999999999996,0.7495086240658225,0.6644655187268683
71,virtual,0.3468189771954542,0.011563619941522541,0.029420748970145395,0.040984368911667936,0.040984368911667936,0.008210323252411849,0.00818578061032061,2.454264209123848e-05,0.008210323252411849,0.00818578061032061,1.7883531361242048e-08,1.716314688566693e-08,-0.22073129741920555,327.7252635898713,296.15,31.575263589871327,0.06645233517978966,0.08149035320968778,0.2320065810475498,0.33499999999999996,0.7495016074861517,0.6644580891511558
72,virtual,0.3498839657542874,0.011668427237386925,0.029629208853399064,0.04129763609078599,0.04129763609078599,0.008253457016392435,0.008228957910522633,2.4499105869801516e-05,0.008253457016392435,0.008228957910522633,1.8000440104057717e-08,1.7284739832696456e-08,-0.22076037296898143,330.10962117809527,296.15,33.95962117809529,0.06738788905951765,0.08260280492849859,0.23187018138703167,0.33499999999999996,0.7494945908320537,0.6644506913472257
73,virtual,0.35346932930617925,0.011772162215811222,0.029835427613660502,0.04160758982947173,0.04160758982947173,0.008335495304456054,0.00831103923171466,2.4456072741393595e-05,0.008335495304456054,0.00831103923171466,1.8116156606437343e-08,1.740502520223754e-08,-0.2207882561682865,327.6873547088665,296.15,31.53735470886653,0.06832344334249285,0.08371857705468244,0.23173294429234653,0.33499999999999996,0.7494875741749314,0.6644432714625865
74,virtual,0.35705064595175884,0.011875258368516044,0.030040271958474977,0.041915530326991024,0.041915530326991024,0.00841792331047681,0.008393509907096428,2.4413403380382087e-05,0.00841792331047681,0.008393509907096428,1.8231163697051356e-08,1.7524508598501223e-08,-0.21458362457198685,327.6539199500536,296.15,31.503919950053614,0.06925900500958448,0.08483355404092663,0.23159654515249078,0.33499999999999996,0.7494805574624283,0.664435856865628
75,virtual,0.36029694805445445,0.011977897038232353,0.03024410603932382,0.04222200307755617,0.04222200307755617,0.00847665289836259,0.00845228217949703,2.437071886556008e-05,0.00847665289836259,0.00845228217949703,1.8345663353461554e-08,1.7643402454124992e-08,-0.22084393176322584,328.57151270573115,296.15,32.421512705731175,0.0701945752726516,0.08594305004936587,0.23146214615166777,0.33499999999999996,0.7494735406854552,0.6644284787171719
